info_set_raw,cards_cluster,betting_stage,actions_history,num_previous_actions,last_action,call_probability,fold_probability,raise_probability
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",10,call,0.5,0.0,0.5
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise']}",10,raise,0.0,1.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'call']}",10,call,0.7538910641381136,0.0,0.2461089358618864
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call']}",10,call,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise']}",10,raise,0.5000000000000001,0.0,0.49999999999999994
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise']}",10,raise,0.054054054054054,0.0,0.9459459459459459
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'call']}",10,call,0.0,1.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['raise', 'raise', 'call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'call']}",10,call,0.6578947368421054,0.0,0.34210526315789463
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",10,call,0.5674603174603174,0.043650793650793565,0.38888888888888895
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call']}",10,call,0.22912047302291202,0.37646979775582873,0.39440972922125916
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise']}",10,raise,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",10,call,0.7777777777777778,0.2222222222222222,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",10,call,0.8888888888888888,0.1111111111111111,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",10,call,0.0,1.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call']}",10,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",10,call,0.5,0.0,0.5
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",10,call,0.5,0.0,0.5
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",11,call,0.5,0.5,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise']}",11,raise,0.0,1.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",11,call,0.5,0.5,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call']}",11,call,0.4164133738601823,0.4164133738601823,0.16717325227963536
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",11,call,0.5,0.0,0.5
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call']}",11,call,0.5,0.5,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",11,call,0.5589680589680591,0.0,0.4410319410319409
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call']}",11,call,0.8088235294117647,0.19117647058823528,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call']}",11,call,0.5,0.0,0.5
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",11,call,0.5058275058275059,0.0,0.49417249417249426
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call']}",11,call,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call']}",11,call,0.0019841269841269805,0.0019841269841269805,0.996031746031746
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call']}",11,call,0.022321428571428572,0.0,0.9776785714285714
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",11,call,0.29229728395325294,0.0,0.7077027160467471
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'call']}",11,call,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise']}",11,raise,0.29137529137529133,0.7086247086247086,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call']}",11,call,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'call']}",11,call,0.9333333333333332,0.0,0.06666666666666672
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",11,call,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",11,call,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call']}",11,call,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call']}",11,call,0.5,0.0,0.5
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call']}",11,call,1.0,0.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'call']}",11,call,0.0,1.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'raise', 'call'], 'flop': ['raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",11,call,0.0,1.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]},{""flop"":[""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'call'], 'flop': ['raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""call"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['call', 'raise', 'call']}",11,call,0.0,0.0,1.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",11,call,0.0,1.0,0.0
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]},{""flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""turn"":[""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['raise', 'raise', 'call'], 'flop': ['call', 'raise', 'raise', 'raise', 'call'], 'turn': ['raise', 'raise', 'call']}",11,call,0.5483870967741936,0.0,0.45161290322580644
"{""cards_cluster"":5,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]},{""flop"":[""call"",""call""]},{""turn"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",5,turn,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call'], 'flop': ['call', 'call'], 'turn': ['call', 'raise', 'raise', 'raise', 'call']}",12,call,0.0,0.0,1.0
